2020-05-26 16:27:00.447,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:27:15.856,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:27:31.291,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:27:46.523,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:28:01.928,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:28:17.289,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:28:32.756,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:28:48.256,beacon_subject,rear pants pocket,sitting,10
2020-05-26 16:29:14.942,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:29:30.288,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:29:45.789,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:30:01.300,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:30:16.755,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:30:32.255,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:30:47.488,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:31:03.003,beacon_subject,rear pants pocket,sitting,12
2020-05-26 16:31:30.164,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:31:45.671,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:32:01.089,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:32:16.388,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:32:31.591,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:32:47.088,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:33:02.455,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:33:17.954,beacon_subject,rear pants pocket,sitting,15
2020-05-26 16:05:48.326,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:06:03.827,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:06:19.220,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:06:34.660,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:06:50.127,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:07:05.628,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:07:21.059,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:07:36.560,beacon_subject,rear pants pocket,sitting,3
2020-05-26 16:08:08.431,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:08:23.793,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:08:39.219,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:08:54.725,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:09:10.226,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:09:25.726,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:09:41.235,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:09:56.693,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:16:59.735,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:17:15.025,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:17:30.525,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:17:46.025,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:18:01.528,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:18:17.041,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:18:32.358,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:18:47.858,beacon_subject,rear pants pocket,sitting,4
2020-05-26 16:10:23.357,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:10:38.759,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:10:54.219,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:11:09.725,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:11:25.225,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:11:40.725,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:11:56.225,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:12:11.725,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:19:23.427,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:19:38.938,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:19:54.218,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:20:09.691,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:20:25.191,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:20:40.558,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:20:55.925,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:21:11.424,beacon_subject,rear pants pocket,sitting,5
2020-05-26 16:12:42.366,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:12:57.758,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:13:13.270,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:13:28.762,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:13:44.218,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:13:59.724,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:14:41.380,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:14:56.757,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:15:12.257,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:15:27.763,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:15:43.268,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:15:58.770,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:16:14.219,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:16:29.659,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:21:38.546,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:21:53.924,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:22:09.218,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:22:24.724,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:22:40.238,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:22:55.736,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:23:10.957,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:23:26.290,beacon_subject,rear pants pocket,sitting,6
2020-05-26 16:24:33.248,beacon_subject,rear pants pocket,sitting,8
2020-05-26 16:24:48.523,beacon_subject,rear pants pocket,sitting,8
2020-05-26 16:25:03.857,beacon_subject,rear pants pocket,sitting,8
2020-05-26 16:25:19.217,beacon_subject,rear pants pocket,sitting,8
2020-05-26 16:25:34.723,beacon_subject,rear pants pocket,sitting,8
2020-05-26 16:25:50.223,beacon_subject,rear pants pocket,sitting,8
2020-05-26 16:26:05.723,beacon_subject,rear pants pocket,sitting,8
2020-05-26 16:26:20.890,beacon_subject,rear pants pocket,sitting,8
